"","X","title","timing","scope","severity","score","invasive","Common_Name","Scientific_name","GBIF_ID","Dietary_Guild","Water_Forager","Ground.Understory_Forager","Midhigh.Canopy_Forager","Aerial_Forager","Foraging.Strata","Activity_Time","Global.IUCN.Red.List.Category","Annual_Trend","Mean_Wing_Length_.mm.","Mean_M_Wing_Length_.mm.","Mean_F_Wing_Length_.mm.","Mean_Tail_Length_.mm.","Mean_M_Tail_Length_.mm.","Mean_F_Tail_Length_.mm.","Mean_Bill_Length_.mm.","Mean_M_Bill_Length_.mm.","Mean_F_Bill_Length_.mm.","Wingspan_cm","Mean_Body_Length_.cm.","Mean_M_Body_Length_.cm.","Mean_F_Body_Length_.cm.","Mean_Body_Mass_.g.","Mean_F_Body_Mass_.g.","Mean_M_Body_Mass_.g.","Mean_Clutch_Size_.n.","Clutches_per_year","Life_Span_.years.","Generation_length","Number_of_Subspecies","Population_size_MIN","Population_size_MAX","Social","Flight_pattern","Migration.Distance","Migration.Status","Scienttific_name","Waterfowl","Birds.of.Prey","Wetland.Birds","Seabirds","Forest.Birds","All.Other.Birds.","Shorebirds","Grassland.Birds","Aerial.Insectivores","Waterfowl.and.Wetland.Birds...Goose.species._Sauvagine.et.oiseaux.de.milieux.humides...espèces.d.oies","Waterfowl.and.Wetland.Birds...Duck.Species._Sauvagine.et.oiseaux.de.milieux.humides...espèces.de.canards","Grassland.Birds...Species.Dependent.On.Native..Grassland._Oiseaux.de.prairie...espèces.dépendantes.des.prairies.indigènes","Grassland.Birds...Species.Tolerant.Of.Agriculture._Oiseaux.de.prairie...espèces.tolérantes.des.paysages.agricoles","Shorebirds...Long.distance.Migrants._Oiseaux.de.rivage.migrant.sur.de.grandes.distances","Shorebirds...Short.distance.Migrants._Oiseaux.de.rivage.migrant.sur.de.courtes.distances","Forest.Birds...Species.Wintering.In.South.America._Oiseaux.forestiers...espèces.hivernant.en.Amérique.du.Sud","Forest.Birds...Species.Wintering.In.Canada._Oiseaux.forestiers...espèces.hivernant.au.Canada","Forest.Birds...Forest.Crop.Specialists._Oiseaux.forestiers...spécialistes.de.graines.et.de.fruits.d.arbres","Anser caerulescens","Anser rossii","Anser albifrons","Branta bernicla","Branta canadensis","Cygnus buccinator","Cygnus columbianus","Spatula cyanoptera","Spatula clypeata","Mareca penelope","Aythya marila","Somateria spectabilis","Somateria mollissima","Histrionicus histrionicus","Melanitta perspicillata","Melanitta deglandi","Melanitta nigra","Clangula hyemalis","Bucephala clangula","Bucephala islandica","Mergus merganser","Mergus serrator","Colinus virginianus","Centrocercus urophasianus","Lagopus lagopus","Lagopus muta","Tympanuchus cupido","Podiceps auritus","Podiceps grisegena","Podiceps nigricollis","Coccyzus americanus","Antrostomus carolinensis","Antrostomus vociferus","Cypseloides niger","Chaetura pelagica","Selasphorus rufus","Rallus elegans","Grus americana","Pluvialis squatarola","Pluvialis dominica","Pluvialis fulva","Charadrius nivosus","Charadrius hiaticula","Charadrius semipalmatus","Charadrius melodus","Charadrius montanus","Numenius phaeopus","Numenius borealis","Numenius americanus","Limosa haemastica","Arenaria interpres","Arenaria melanocephala","Calidris canutus","Calidris virgata","Calidris pugnax","Calidris acuminata","Calidris himantopus","Calidris alba","Calidris alpina","Calidris ptilocnemis","Calidris maritima","Calidris bairdii","Calidris minutilla","Calidris fuscicollis","Calidris subruficollis","Calidris melanotos","Calidris pusilla","Calidris mauri","Limnodromus scolopaceus","Gallinago delicata","Tringa incana","Tringa flavipes","Phalaropus lobatus","Phalaropus fulicarius","Catharacta skua","Stercorarius pomarinus","Stercorarius parasiticus","Stercorarius longicaudus","Alle alle","Uria aalge","Uria lomvia","Alca torda","Cepphus grylle","Cepphus columba","Brachyramphus marmoratus","Synthliboramphus scrippsi","Synthliboramphus antiquus","Ptychoramphus aleuticus","Aethia psittacula","Cerorhinca monocerata","Fratercula arctica","Fratercula corniculata","Fratercula cirrhata","Rissa tridactyla","Pagophila eburnea","Xema sabini","Rhodostethia rosea","Larus heermanni","Larus californicus","Larus argentatus","Larus glaucoides","Larus fuscus","Larus marinus","Chlidonias niger","Sterna dougallii","Sterna hirundo","Sterna paradisaea","Gavia stellata","Gavia pacifica","Gavia immer","Gavia adamsii","Phoebastria immutabilis","Phoebastria nigripes","Phoebastria albatrus","Fulmarus glacialis","Pterodroma ultima","Pterodroma inexpectata","Calonectris diomedea","Ardenna tenuirostris","Ardenna gravis","Ardenna creatopus","Ardenna carneipes","Puffinus puffinus","Oceanites oceanicus","Morus bassanus","Phalacrocorax carbo","Pelecanus occidentalis","Plegadis falcinellus","Gymnogyps californianus","Pandion haliaetus","Accipiter gentilis","Buteo lagopus","Buteo regalis","Aquila chrysaetos","Surnia ulula","Strix occidentalis","Asio otus","Asio flammeus","Aegolius funereus","Melanerpes erythrocephalus","Falco columbarius","Falco rusticolus","Falco peregrinus","Contopus cooperi","Lanius ludovicianus","Perisoreus canadensis","Eremophila alpestris","Riparia riparia","Hirundo rustica","Oenanthe oenanthe","Catharus bicknelli","Catharus guttatus","Hylocichla mustelina","Turdus migratorius","Sturnus vulgaris","Anthus rubescens","Anthus spragueii","Calcarius lapponicus","Calcarius ornatus","Calcarius pictus","Plectrophenax nivalis","Spizella breweri","Zonotrichia querula","Sturnella magna","Euphagus carolinus","Quiscalus quiscula","Vermivora chrysoptera","Mniotilta varia","Setophaga ruticilla","Strix nebulosa"
"1225",1225,"Work & other activities","Ongoing","Minority (<50%)","Unknown","Unknown",NA,"Eastern Meadowlark","Sturnella_magna",2484254,"Invertebrate",0,100,0,0,"Ground.Understory",0,"NT",-3.72,113.1151,110,100,73.477265,71.4,64.3,20.94952,22,20.1,35.5,24,23.5,21,91.8075,79.38333334,103.05,5,2,11.66666667,3.15,23,3.7e+07,80241081.58,"Pairs/Winter Flocks","Hawk-like","nonmigratory","Facultative","Sturnella magna",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6.3",NA,NA,NA,NA,NA,NA
"1226",1226,"Agricultural & forestry effluents","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Eastern Meadowlark","Sturnella_magna",2484254,"Invertebrate",0,100,0,0,"Ground.Understory",0,"NT",-3.72,113.1151,110,100,73.477265,71.4,64.3,20.94952,22,20.1,35.5,24,23.5,21,91.8075,79.38333334,103.05,5,2,11.66666667,3.15,23,3.7e+07,80241081.58,"Pairs/Winter Flocks","Hawk-like","nonmigratory","Facultative","Sturnella magna",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9.3",NA,NA,NA,NA,NA,NA
"1227",1227,"Herbicides and pesticides","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Eastern Meadowlark","Sturnella_magna",2484254,"Invertebrate",0,100,0,0,"Ground.Understory",0,"NT",-3.72,113.1151,110,100,73.477265,71.4,64.3,20.94952,22,20.1,35.5,24,23.5,21,91.8075,79.38333334,103.05,5,2,11.66666667,3.15,23,3.7e+07,80241081.58,"Pairs/Winter Flocks","Hawk-like","nonmigratory","Facultative","Sturnella magna",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9.3.3",NA,NA,NA,NA,NA,NA
"1228",1228,"Housing & urban areas","Past, Unlikely to Return","Majority (50-90%)","Rapid Declines","Past Impact",NA,"Rusty Blackbird","Euphagus_carolinus",2484184,"Invertebrate",0,100,0,0,"Ground.Understory",0,"VU",-2.77,115.61085,116.53,108.1,87.29146,91,87.7,19.13842,19.6,18.2,34,23,27.22054,25.22567,59.985,55.2,64.3,4.5,1,8.8,2.8,2,23528366.1,60072695.23,"Pairs/Winter Flocks","Finch-like","short","Obligate","Euphagus carolinus",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.1",NA,NA,NA,NA,NA
"1229",1229,"Habitat shifting & alteration","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Rusty Blackbird","Euphagus_carolinus",2484184,"Invertebrate",0,100,0,0,"Ground.Understory",0,"VU",-2.77,115.61085,116.53,108.1,87.29146,91,87.7,19.13842,19.6,18.2,34,23,27.22054,25.22567,59.985,55.2,64.3,4.5,1,8.8,2.8,2,23528366.1,60072695.23,"Pairs/Winter Flocks","Finch-like","short","Obligate","Euphagus carolinus",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.1",NA,NA,NA,NA,NA
"1230",1230,"Utility & service lines","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Rusty Blackbird","Euphagus_carolinus",2484184,"Invertebrate",0,100,0,0,"Ground.Understory",0,"VU",-2.77,115.61085,116.53,108.1,87.29146,91,87.7,19.13842,19.6,18.2,34,23,27.22054,25.22567,59.985,55.2,64.3,4.5,1,8.8,2.8,2,23528366.1,60072695.23,"Pairs/Winter Flocks","Finch-like","short","Obligate","Euphagus carolinus",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.2",NA,NA,NA,NA,NA
"1231",1231,"Hunting & trapping terrestrial animals","Ongoing","Minority (<50%)","Rapid Declines","Medium Impact: 6",NA,"Rusty Blackbird","Euphagus_carolinus",2484184,"Invertebrate",0,100,0,0,"Ground.Understory",0,"VU",-2.77,115.61085,116.53,108.1,87.29146,91,87.7,19.13842,19.6,18.2,34,23,27.22054,25.22567,59.985,55.2,64.3,4.5,1,8.8,2.8,2,23528366.1,60072695.23,"Pairs/Winter Flocks","Finch-like","short","Obligate","Euphagus carolinus",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.1",NA,NA,NA,NA,NA
"1232",1232,"Persecution/control","Ongoing","Minority (<50%)","Rapid Declines","Medium Impact: 6",NA,"Rusty Blackbird","Euphagus_carolinus",2484184,"Invertebrate",0,100,0,0,"Ground.Understory",0,"VU",-2.77,115.61085,116.53,108.1,87.29146,91,87.7,19.13842,19.6,18.2,34,23,27.22054,25.22567,59.985,55.2,64.3,4.5,1,8.8,2.8,2,23528366.1,60072695.23,"Pairs/Winter Flocks","Finch-like","short","Obligate","Euphagus carolinus",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.1.3",NA,NA,NA,NA,NA
"1233",1233,"Logging & wood harvesting","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Rusty Blackbird","Euphagus_carolinus",2484184,"Invertebrate",0,100,0,0,"Ground.Understory",0,"VU",-2.77,115.61085,116.53,108.1,87.29146,91,87.7,19.13842,19.6,18.2,34,23,27.22054,25.22567,59.985,55.2,64.3,4.5,1,8.8,2.8,2,23528366.1,60072695.23,"Pairs/Winter Flocks","Finch-like","short","Obligate","Euphagus carolinus",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.3",NA,NA,NA,NA,NA
"1234",1234,"Unintentional effects: (large scale) [harvest]","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Rusty Blackbird","Euphagus_carolinus",2484184,"Invertebrate",0,100,0,0,"Ground.Understory",0,"VU",-2.77,115.61085,116.53,108.1,87.29146,91,87.7,19.13842,19.6,18.2,34,23,27.22054,25.22567,59.985,55.2,64.3,4.5,1,8.8,2.8,2,23528366.1,60072695.23,"Pairs/Winter Flocks","Finch-like","short","Obligate","Euphagus carolinus",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.3.4",NA,NA,NA,NA,NA
"1235",1235,"Dams & water management/use","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Rusty Blackbird","Euphagus_carolinus",2484184,"Invertebrate",0,100,0,0,"Ground.Understory",0,"VU",-2.77,115.61085,116.53,108.1,87.29146,91,87.7,19.13842,19.6,18.2,34,23,27.22054,25.22567,59.985,55.2,64.3,4.5,1,8.8,2.8,2,23528366.1,60072695.23,"Pairs/Winter Flocks","Finch-like","short","Obligate","Euphagus carolinus",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7.2",NA,NA,NA,NA,NA
"1236",1236,"Abstraction of surface water (commercial use)","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Rusty Blackbird","Euphagus_carolinus",2484184,"Invertebrate",0,100,0,0,"Ground.Understory",0,"VU",-2.77,115.61085,116.53,108.1,87.29146,91,87.7,19.13842,19.6,18.2,34,23,27.22054,25.22567,59.985,55.2,64.3,4.5,1,8.8,2.8,2,23528366.1,60072695.23,"Pairs/Winter Flocks","Finch-like","short","Obligate","Euphagus carolinus",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7.2.2",NA,NA,NA,NA,NA
"1237",1237,"Industrial & military effluents","Ongoing","Minority (<50%)","Unknown","Unknown",NA,"Rusty Blackbird","Euphagus_carolinus",2484184,"Invertebrate",0,100,0,0,"Ground.Understory",0,"VU",-2.77,115.61085,116.53,108.1,87.29146,91,87.7,19.13842,19.6,18.2,34,23,27.22054,25.22567,59.985,55.2,64.3,4.5,1,8.8,2.8,2,23528366.1,60072695.23,"Pairs/Winter Flocks","Finch-like","short","Obligate","Euphagus carolinus",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9.2",NA,NA,NA,NA,NA
"1238",1238,"Type Unknown/Unrecorded","Ongoing","Minority (<50%)","Unknown","Unknown",NA,"Rusty Blackbird","Euphagus_carolinus",2484184,"Invertebrate",0,100,0,0,"Ground.Understory",0,"VU",-2.77,115.61085,116.53,108.1,87.29146,91,87.7,19.13842,19.6,18.2,34,23,27.22054,25.22567,59.985,55.2,64.3,4.5,1,8.8,2.8,2,23528366.1,60072695.23,"Pairs/Winter Flocks","Finch-like","short","Obligate","Euphagus carolinus",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9.2.3",NA,NA,NA,NA,NA
