English.name,newrow
Bertram's Weaver,6167
Brown-hooded Kingfisher,6171
Mauritius Cuckooshrike,6171
Eastern Black-headed Batis,6171
Osprey,6172
Japanese Sparrowhawk,6172
Ayres's Hawk-eagle,6173
Yellow-breasted Antwren,6173
Black-throated Tit,6173
Rufous-bellied Wattle-eye,6177
Red-eyed Dove,6178
Common Scimitarbill,6179
Yellow-eyed Penguin,6180
Plum-headed Finch,6180
Grey-capped Emerald Dove,6181
Little Thornbird,6181
Lear's Macaw,6182
Orinoco Softtail,6182
Bolivian Citrine Warbler,6182
Common Scale-backed Antbird,6183
Picui Dove,6185
Rufous-winged Illadopsis,6185
Black-fronted Bush-shrike,6187
Collared Inca,6188
Caribbean Hornero,6188
Inca Flycatcher,6188
White-rumped Woodpecker,6191
Laysan Finch,6191
White-chested Swift,6192
Hooded Plover,6192
Togian Boobook,6193
Scaly-breasted Fruiteater,6193
Virginia Rail,6195
Black-billed Barbet,6195
Brasilia Tapaculo,6195
Cretzschmar's Bunting,6199
Sierra Madre Sparrow,6199
Abyssinian Slaty-flycatcher,6201
Olivaceous Siskin,6201
Alpine Swift,6202
Mountain Avocetbill,6203
Ground Parrot,6203
Black-crowned White-eye,6206
Olive Bee-eater,6209
Sharpe's Starling,6209
Marbled Honeyeater,6210
Dusky Eagle-owl,6211
Chinese Penduline-tit,6211
Middle Spotted Woodpecker,6213
Rufous-browed Peppershrike,6214
Rufous-throated Solitaire,6214
Cape Canary,6215
Little Stint,6216
Hispaniolan Amazon,6216
Cuban Parakeet,6216
Red-tailed Vanga,6216
Australian Owlet-nightjar,6218
Mottled Spinetail,6218
White-spotted Woodpecker,6218
Elegant Honeyeater,6220
Juan Fernandez Firecrown,6221
Somali Short-toed Lark,6221
Ringed Kingfisher,6223
Sulphur-throated Spinetail,6224
Buru Fantail,6224
Streaked Bulbul,6224
Nicobar Sparrowhawk,6225
Paria Brush-finch,6225
Rock Partridge,6227
Nuthatch Vanga,6227
Grey-capped Warbler,6229
Blue-winged Leafbird,6229
Seven-colored Tanager,6230
Metallic Pigeon,6231
Black-browed Albatross,6231
Inambari Woodcreeper,6233
Pipipi,6233
Burnt-necked Eremomela,6233
Oriental Paradise-flycatcher,6237
Key West Quail-dove,6238
Great Indian Bustard,6238
Olive Long-tailed Cuckoo,6239
Double-toothed Barbet,6239
Red-headed Finch,6239
Azure-shouldered Tanager,6239
Lewis's Woodpecker,6240
Bicolored Antbird,6240
Red-headed Tanager,6240
Guatemalan Flicker,6241
California Gnatcatcher,6241
Yellow Canary,6241
Lizard Buzzard,6245
White-eyed Robin,6245
Black-browed Tit,6246
Chestnut-breasted Cuckoo,6247
Long-billed Honeyeater,6247
Bassian Thrush,6247
Short-tailed Starling,6248
Blue-headed Sunbird,6248
Kerguelen Tern,6250
Norfolk Island Gerygone,6250
Fanti Saw-wing,6250
Bewick's Wren,6250
Freckled Duck,6253
Russet-bellied Spinetail,6253
Vanikoro Monarch,6257
Narina Trogon,6260
Olive Bulbul,6260
Brown-headed Gull,6262
Black-headed Gull,6263
Blackburnian Warbler,6264
Plumbeous Ibis,6265
Pale-breasted Spinetail,6266
Creamy-bellied Gnatcatcher,6266
Ivory-billed Coucal,6267
Black Eagle,6270
Greenish Elaenia,6271
Yellow-knobbed Curassow,6272
Stout-billed Cinclodes,6273
Puff-throated Babbler,6273
Black Saw-wing,6274
Greater Crescent-chested Puffbird,6275
Military Macaw,6276
Yellow-breasted Antwarbler,6276
Pearly-breasted Conebill,6276
Blue Jay,6277
Buff-bridled Inca-finch,6277
White-lined Tanager,6277
Grey-headed Cicadabird,6278
Pacific Robin,6279
Humboldt Penguin,6281
Caatinga Black-tyrant,6281
Sparkling-tailed Woodstar,6282
Tickell's Brown Hornbill,6284
Grey-faced Petrel,6285
Imperial Shag,6285
Blackstart,6286
Blue-necked Tanager,6286
African Broadbill,6287
Northern Mountain Cacique,6287
Beryl-spangled Tanager,6287
Sooty Tern,6290
Red-billed Parrot,6290
Yellow-bellied Warbler,6290
Samoan Flycatcher,6291
Bare-throated Whistler,6294
Pileated Woodpecker,6295
Fire-throated Metaltail,6297
Green-breasted Mango,6300
Southern Rufous Paradise-flycatcher,6300
Yellow-throated Apalis,6301
Tawny-bellied Babbler,6301
Chestnut-naped Francolin,6302
Briar Warbler,6302
Rainbow Lorikeet,6303
Rufous-fronted Babbler,6306
Red-naped Trogon,6307
Pin-tailed Whydah,6307
Chestnut-headed Tanager,6307
Perija Tapaculo,6308
Pale-crowned Cisticola,6310
West Mexican Chachalaca,6313
Common Hill Myna,6313
Yellow-eyed Starling,6313
Tropical Boubou,6314
Black-winged Stilt,6315
Marsh Antwren,6318
Austral Thrush,6323
Moluccan Scrubfowl,6324
Kinabalu Serpent-eagle,6324
Chestnut-collared Swift,6328
Grey Catbird,6328
Swainson's Sparrow,6328
Eurasian Bittern,6329
White-winged Cotinga,6329
Black-capped Swallow,6329
Rufous-breasted Sparrowhawk,6331
Green-barred Woodpecker,6331
White-throated Rock-thrush,6332
Kurdish Wheatear,6332
Black-faced Solitaire,6333
Saddlebill,6334
Collared Falconet,6334
Golden-winged Tody-flycatcher,6334
Golden-naped Tanager,6334
Yellow-billed Malkoha,6336
American Crow,6337
Tickell's Blue-flycatcher,6340
African Hill-babbler,6342
Madagascar Swamp-warbler,6343
White-browed Bush-robin,6348
Blue-faced Rail,6349
Everett's Thrush,6349
Southern Rufous-winged Antwren,6350
Black-headed Hemispingus,6353
Rosy Starling,6354
Rufous-browed Conebill,6354
Moustached Antwren,6356
Northern House Martin,6356
White-browed Babbler,6357
Dot-backed Antbird,6358
Stripe-breasted Tit,6358
Little Forktail,6358
Tessmann's Flycatcher,6359
Black-headed Kingfisher,6360
Swallow-tailed Hummingbird,6361
Crested Jay,6364
Black-capped Parakeet,6365
Mauritius Fody,6365
White-throated Honeyeater,6366
Banggai Fruit-dove,6367
Golden-crowned Emerald,6367
Inca Tern,6370
Brown Eared-pheasant,6371
Malabar Grey Hornbill,6371
Hairy-backed Bulbul,6371
Spectacled Parrotlet,6372
Brown-necked Parrot,6373
Brown Prinia,6374
Golden-browed Chlorophonia,6374
Sunda Frogmouth,6375
Plain-tailed Wren,6375
Chiriqui Quail-dove,6376
Red-shouldered Spinetail,6376
House Finch,6376
Amazonian Umbrellabird,6377
Cloudforest Screech-owl,6379
Rufous Casiornis,6380
Spotted Forktail,6382
Large Tree-finch,6382
Kai Cicadabird,6383
Coppery-chested Jacamar,6386
Starred Wood-quail,6387
Hoary Puffleg,6387
Brown-bellied Swallow,6387
Grey-crested Helmetshrike,6390
Makira Monarch,6393
Cape Rock-thrush,6393
Speckled Chachalaca,6395
Vampire Ground-finch,6395
Amami Woodpecker,6398
Red-tufted Sunbird,6399
Bar-winged Flycatcher-shrike,6400
Red-cowled Widowbird,6400
White-throated Kingbird,6402
White-eyed Buzzard,6403
Javan Pond-heron,6404
Madagascar Rail,6405
Light-mantled Albatross,6405
Grey-bellied Spinetail,6405
White-headed Buffalo-weaver,6405
Greater Flowerpiercer,6405
Red-winged Laughingthrush,6406
Black Guillemot,6407
Eastern Double-collared Sunbird,6409
Opal-crowned Tanager,6409
Cuban Pewee,6410
Ruby-throated Myzomela,6410
Red-backed Sierra-finch,6410
White-chinned Prinia,6411
Chatham Gerygone,6412
Scripps's Murrelet,6415
Pacific Reef-egret,6416
Imeri Antwarbler,6416
Flores Monarch,6416
Sulawesi Pitta,6419
Comoro Olive-pigeon,6420
Scissor-tailed Hummingbird,6420
Eastern Yellow Wagtail,6420
Red-brown Myzomela,6421
Pine Grosbeak,6421
Chestnut Bulbul,6424
Madagascar Fish-eagle,6428
Alagoas Tyrannulet,6428
Bar-winged Oriole,6428
Togian Golden Bulbul,6429
Mountain Illadopsis,6429
Ecuadorian Hillstar,6432
Chatham Petrel,6433
Andean Potoo,6434
Oriental Dollarbird,6435
Leaden Honeyeater,6438
Snow Mountain Robin,6438
Grasshopper Buzzard,6439
Carmelite Sunbird,6440
Flammulated Owl,6441
Rio Branco Antbird,6441
Javan Coucal,6442
Tawny-faced Gnatwren,6442
White-tailed Emerald,6443
Dark Pewee,6445
Western Bluebird,6445
Common Waxbill,6445
Mourning Collared-dove,6448
Red-billed Hornbill,6450
Moustached Green Tinkerbird,6451
Gorgeous Bush-shrike,6451
White-crowned Cuckoo,6455
Broad-billed Tody,6455
Creamy-breasted Canastero,6459
Black-crowned Fulvetta,6459
Black-hooded Sierra-finch,6460
Rufous-faced Crake,6461
Atiu Swiftlet,6464
Greater Flameback,6464
Cream-eyed Bulbul,6464
Bagobo Babbler,6464
Eastern Marsh-harrier,6465
Lesser Sundas Goshawk,6465
Short-tailed Drongo,6465
Swan Goose,6466
Yellow-legged Pigeon,6466
Fork-tailed Palm-swift,6466
Belcher's Gull,6466
Santa Marta Foliage-gleaner,6466
Chinese Francolin,6467
Tooth-billed Wren,6470
Tricolored Heron,6472
Inland Thornbill,6472
White-rumped Hawk,6473
Eleonora's Falcon,6474
Thick-billed Seed-finch,6474
Loggerhead Shrike,6475
Crab-plover,6479
Yellow-spectacled White-eye,6480
Cryptic Antthrush,6482
Shelley's Oliveback,6483
Abbott's Starling,6485
Grey-headed Bullfinch,6489
Blue-throated Tanager,6489
American Kestrel,6490
Red-capped Plover,6491
Variegated Antpitta,6492
Flame Robin,6492
Black-billed Cuckoo-dove,6493
Bell's Sparrow,6493
Grey Penduline-tit,6495
Flores Hanging-parrot,6497
Lewin's Honeyeater,6498
Visayan Pygmy Babbler,6498
Hooded Visorbearer,6500
Palawan Tit,6501
White-collared Kite,6502
Giant Honeyeater,6503
Black-winged Monarch,6503
Antioquia Brush-finch,6503
White-browed Hemispingus,6503
Black-throated Antbird,6504
Red-chested Owlet,6505
Eastern Grey-collared Becard,6506
Carriker's Mountain-tanager,6506
Brown Sicklebill,6507
Sakalava Weaver,6509
Black Partridge,6510
Southern Mealy Amazon,6510
Eastern Superb Fruit-dove,6512
Striated Antbird,6513
Mangrove Finch,6514
Pink-browed Rosefinch,6516
Palau Swiftlet,6519
Grey-browed Brush-finch,6520
Australian Bustard,6521
Buff-crested Bustard,6522
Brown Wood-owl,6522
Northern Rough-winged Swallow,6522
Red-and-green Macaw,6523
Black-crested Titmouse,6524
Long-billed Wren,6524
Black-fronted Tern,6526
Mindanao Lorikeet,6526
Rusty-backed Spinetail,6526
Holub's Golden Weaver,6527
Spot-winged Antshrike,6529
Bristle-crowned Starling,6529
Golden-fronted Woodpecker,6532
Rondonia Bushbird,6533
Long-billed Crombec,6534
Peruvian Booby,6535
Antillean Siskin,6535
Mauritius Olive White-eye,6537
Brown-backed Flowerpecker,6537
Green Junglefowl,6538
Grey-breasted Woodpecker,6538
Small Tree-finch,6539
Indian Courser,6541
Great Tinamou,6543
Reichard's Seedeater,6543
Liben Lark,6544
Blue-breasted Cordon-bleu,6544
Lilacine Amazon,6545
Indian Pitta,6545
Nilgiri Imperial-pigeon,6546
Brown-hooded Gull,6547
Sangihe Lilac Kingfisher,6547
Paramo Tapaculo,6548
Spotted Buttonquail,6550
Magnificent Riflebird,6550
Tres Marias Chat,6551
Wood Stork,6552
Eurasian Magpie,6552
Elegant Sunbird,6552
Blood-colored Woodpecker,6554
Ortolan Bunting,6556
White-eyed Gull,6557
Grey Honeyeater,6557
Picazuro Pigeon,6558
Banda Myzomela,6559
Plain-backed Sparrow,6559
Leach's Storm-petrel,6563
Lowland Akalat,6565
Northern Bentbill,6566
American Dusky Flycatcher,6566
Socorro Dove,6567
Golden-winged Sunbird,6570
Black-tipped Cotinga,6571
Dusky Fulvetta,6571
Sclater's Monal,6572
Brown Cuckoo-dove,6573
Amazonian Woodhaunter,6573
Eared Dove,6574
Eurasian Bullfinch,6574
Rufous Piculet,6576
Temminck's Lark,6576
New Britain Flyrobin,6578
Fawn-breasted Waxbill,6578
Rusty-barred Owl,6580
Crimson-breasted Woodpecker,6580
Yellow-billed Tit-tyrant,6580
Sapphire Flycatcher,6580
Todd's Sirystes,6581
Red-bellied Malimbe,6584
Selayar Whistler,6585
Himalayan White-browed Rosefinch,6585
Rufous-backed Fantail,6586
Wild Turkey,6589
Gould's Brilliant,6590
Buff-spotted Flufftail,6590
Timor Oriole,6590
Black-tailed Trainbearer,6591
Purple Swamphen,6592
Kori Bustard,6592
Ochre-lored Flatbill,6592
Mindanao Serin,6593
Volcano Junco,6593
Madagascar Three-banded Plover,6594
Rusty-faced Parrot,6595
White-vented Storm-petrel,6597
Ash-throated Crake,6600
Green Imperial-pigeon,6601
Bannerman's Shearwater,6602
Red-billed Toucan,6602
Colombian Crake,6603
Heinrich's Nightjar,6604
Scarlet-throated Tanager,6604
Black-spotted Barbet,6605
Southern Royal Albatross,6606
Black Phoebe,6606
White-collared Swift,6609
Red-kneed Dotterel,6610
Christmas Island Boobook,6610
Golden-winged Warbler,6611
Somali Starling,6612
Emerald Tanager,6613
Bluish-slate Antshrike,6614
Puna Ibis,6615
Jamaican Owl,6615
Japanese Thrush,6616
Yellow-green Vireo,6617
Bare-eyed Antbird,6620
Falcated Duck,6622
Ridgway's Hawk,6622
Orange-breasted Laughingthrush,6622
Ocellated Turkey,6623
Western Tragopan,6624
Flat-billed Vireo,6624
Bronzed Drongo,6624
Red-throated Piping-guan,6625
Plain Greenbul,6625
New Zealand Fernbird,6626
Greater Spotted Eagle,6628
Blossom-headed Parakeet,6628
Groove-billed Toucanet,6630
Yellow-crowned Night-heron,6632
White-throated Gerygone,6634
Grey Imperial-pigeon,6635
Short-tailed Shearwater,6635
Piura Chat-tyrant,6636
Papuan Swiftlet,6638
Black-winged Bishop,6638
Tawny Straightbill,6641
Vulturine Guineafowl,6642
Friendly Fantail,6642
Yellow-backed Oriole,6643
Blue-tufted Starthroat,6645
Square-tailed Drongo,6646
Bush Blackcap,6648
Drummer Rail,6650
Sumba Hornbill,6652
Black-crowned Pittasoma,6652
Short-winged Cisticola,6652
Guadalupe Murrelet,6653
Rusty-fronted Barwing,6657
Choco Manakin,6658
White-chinned Jacamar,6659
Böhm's Spinetail,6662
Rusty-naped Pitta,6664
Dusky Myzomela,6664
White-throated Dipper,6665
Brown-breasted Bulbul,6666
Black-billed Scythebill,6667
Berlepsch's Canastero,6668
Scrub Euphonia,6669
White-starred Robin,6670
Little Inca-finch,6671
Chinspot Batis,6672
Chinese Prinia,6673
Metallic Starling,6674
Gould's Shortwing,6674
Blue-and-yellow Tanager,6674
Common Little Bittern,6675
Rüppell's Vulture,6675
Bornean Barbet,6676
Zambian Barbet,6677
Black-backed Antshrike,6678
Moustached Babbler,6678
Chinese Sparrowhawk,6681
Barrow's Goldeneye,6683
Bat Hawk,6685
Red-necked Tanager,6685
Blue-banded Pitta,6686
Bolivian Earthcreeper,6686
Yellow-crested Helmetshrike,6686
Crimson-breasted Flowerpecker,6686
Red-banded Fruiteater,6687
Xantus's Hummingbird,6688
Plain-crowned Jay,6688
Red-billed Ground-cuckoo,6692
American White Pelican,6692
Mangrove Pitta,6693
Baird's Sandpiper,6694
Yellow-headed Warbler,6694
Rufous-fronted Thornbird,6695
Lesser Striped Swallow,6695
Collared Finchbill,6695
Mountain Chiffchaff,6695
Reunion Marsh-harrier,6696
Flammulated Flycatcher,6698
Northern Scrub-robin,6698
Whinchat,6698
Wire-tailed Swallow,6699
Azara's Spinetail,6701
Kelp Goose,6703
Red-faced Liocichla,6705
Fraser's Sunbird,6706
Flavescent Flycatcher,6707
Yellow-crested Tanager,6707
Greater Wagtail-tyrant,6708
Bradfield's Swift,6709
African Crimson-winged Finch,6709
Buff-thighed Puffleg,6710
Masatierra Petrel,6711
Grey-backed Cisticola,6711
White-winged Swallow,6711
Black Turnstone,6713
Northern Spotted Woodcreeper,6713
Eastern Long-billed Lark,6714
Australian Ibis,6715
Tit-like Dacnis,6715
Giant Wood-rail,6719
Congo Bay-owl,6719
Crimson Seedcracker,6719
Puerto Rican Screech-owl,6720
Sangihe Scops-owl,6722
Cordillera Ground-warbler,6723
Scaly Thrush,6724
Hispaniolan Trogon,6727
Eyrean Grasswren,6730
Plain Pigeon,6731
Spotted Towhee,6731
Cape Starling,6733
Indian Nightjar,6735
Chattering Yellowbill,6735
Golden-crowned Flycatcher,6737
Orange-crowned Oriole,6737
Brown-banded Puffbird,6738
Bamenda Apalis,6738
Japanese Leaf-warbler,6738
Black-necked Weaver,6739
Cinnamon Quail-thrush,6740
Large-spotted Nutcracker,6741
Crimson-rumped Waxbill,6741
Streak-throated Canastero,6742
Guadeloupe Woodpecker,6744
Mountain Peacock-pheasant,6745
Lemon-chested Greenlet,6748
Petit's Cuckooshrike,6750
Clark's Nutcracker,6750
Tufted Antshrike,6751
Red-gartered Coot,6754
White-bellied Bustard,6756
Mariana Swiftlet,6757
Song Parrot,6757
White-throated Shrike-tanager,6757
Crimson-headed Partridge,6758
Chinese Grey Shrike,6758
Common Starling,6758
Rufous-collared Thrush,6759
Biscutate Swift,6760
Fulvous Babbler,6761
Brown Trembler,6761
Forster's Tern,6762
Scallop-breasted Antpitta,6762
Green-fronted White-eye,6762
Red-winged Starling,6762
Parrot-billed Sparrow,6762
Rufous-faced Antbird,6763
Dark-breasted Rosefinch,6763
Ornate Lorikeet,6764
Red-browed Finch,6764
Buff-fronted Quail-dove,6765
Rufous-fronted Tit,6766
Papyrus Canary,6766
Raiatea Fruit-dove,6767
Western Red-necked Araçari,6767
Dusky-chested Flycatcher,6768
Snares Tomtit,6768
Northern Cardinal,6768
Spotted Harrier,6769
Australian Ringneck,6769
Bougainville Thicketbird,6771
North Island Brown Kiwi,6773
Cape White-eye,6773
Swee Waxbill,6774
Baird's Sparrow,6774
White-bellied Warbler,6776
Rufous Spinetail,6778
Spot-breasted Oriole,6779
Blue-shouldered Robin-chat,6780
Sulawesi Blue-flycatcher,6787
Marbled Murrelet,6790
Black-necked Araçari,6793
Wallacean Drongo,6795
Espanola Mockingbird,6796
Flores Crow,6797
Collared Towhee,6798
Green-winged Trumpeter,6799
Black Scoter,6800
Chilean Woodstar,6800
Blackish Rail,6801
Isabelline Bush-hen,6801
Javan Whistling-thrush,6802
Ruddy Cuckoo-dove,6804
Snowy Plover,6804
Stork-billed Kingfisher,6804
Southern Nightingale-wren,6805
Saunders's Tern,6806
Great-billed Mannikin,6808
White-bridled Finch,6808
Singing Quail,6810
Little Owl,6810
Azuero Parakeet,6810
Golden Palm Weaver,6810
Hooded Berryeater,6812
Striated Fieldwren,6812
Northern Surucua Trogon,6813
Steely-vented Hummingbird,6814
Anhinga,6815
Tatamá Tapaculo,6816
Rufous-gorgeted Flycatcher,6816
Swahili Sparrow,6816
Hamerkop,6818
Banded Wren,6818
Solitary Sandpiper,6819
Robust Woodpecker,6821
Australian Brush-turkey,6822
Himalayan Forest Thrush,6822
Striped Pipit,6822
Grey-cheeked Fulvetta,6825
Magpie Mannikin,6825
Blue-billed Teal,6827
Halmahera Golden Bulbul,6827
Small Lifou White-eye,6828
Caqueta Seedeater,6829
Varied Sittella,6830
Bar-bellied Woodpecker,6831
Red-billed Chough,6831
Tucuman Pygmy-owl,6833
Bridled Sparrow,6834
Giant Conebill,6834
Orange-breasted Bush-shrike,6835
Green-and-white Hummingbird,6836
Malaita Myzomela,6836
Des Murs's Wiretail,6837
Esmeraldas Woodstar,6838
Red-spectacled Amazon,6840
Ladder-backed Woodpecker,6841
Long-tailed Tapaculo,6841
Collared Sparrowhawk,6843
Keel-billed Motmot,6843
Creamy-bellied Thrush,6843
Pale Mountain-pigeon,6844
Eskimo Curlew,6844
Emperor Bird-of-paradise,6844
Ashy Robin,6844
Paddyfield Pipit,6844
Blue-headed Quail-dove,6846
Zenker's Honeyguide,6848
Velvety Black-tyrant,6848
Slender-tailed Nightjar,6850
Fire-bellied Woodpecker,6850
Solomons White-eye,6850
Red-and-white Spinetail,6852
Persian Shearwater,6853
Flame-breasted Fruit-dove,6854
Brown-breasted Parakeet,6855
African Pygmy-falcon,6858
Whimbrel,6859
New Britain Boobook,6859
Sulphur-bellied Tyrannulet,6860
Jameson's Wattle-eye,6860
Brown-chested Lapwing,6861
Besra,6861
Red-faced Fig-parrot,6861
Splendid Fairy-wren,6861
Western Hemispingus,6862
Southern Spot-crowned Woodcreeper,6863
Australian Magpie,6863
Golden-fronted Fulvetta,6864
Compact Weaver,6864
Zapata Rail,6869
Black-crowned Palm-tanager,6871
Red-faced Barbet,6873
Sumatran Bulbul,6873
Rusty-backed Antwren,6875
White-bibbed Antbird,6876
Green Araçari,6877
Dusky-tailed Antbird,6877
White-throated Piping-guan,6878
Tawny-throated Dotterel,6882
Macleay's Honeyeater,6882
Crested Oropendola,6882
Stripe-breasted Spinetail,6883
Palawan Bulbul,6884
Raimondi's Yellow-finch,6886
Mindanao Highland Scops-owl,6889
White-bellied Cinclodes,6890
Western Bearded Greenbul,6890
King Eider,6891
Kashmir Flycatcher,6892
Taita Fiscal,6893
Bismarck Fantail,6895
White-breasted Antbird,6896
Brown-and-white Barbet,6898
Zapata Wren,6899
Lesser Frigatebird,6900
White-ruffed Manakin,6900
Collared Myna,6901
Bonaparte's Parakeet,6902
Bristle-thighed Curlew,6904
Yellow-bellied Tanager,6905
Large-billed Sparrow,6907
Victoria Crowned-pigeon,6910
Strong-billed Honeyeater,6910
Steller's Eider,6912
Black-tailed Whistler,6913
Red-fronted Barbet,6914
Glossy Black-cockatoo,6914
Mouse-coloured Sunbird,6914
Red-footed Falcon,6915
Cinderella Waxbill,6916
Orange-backed Troupial,6920
White-browed Hermit,6921
Gang-gang Cockatoo,6921
Puerto Rican Woodpecker,6922
Dull-blue Flycatcher,6922
Stripe-capped Sparrow,6922
Chukar,6924
Malay Banded Pitta,6925
Rufous-winged Antshrike,6928
Mountain Tyrannulet,6929
White-rumped Shama,6929
Eurasian Thick-knee,6930
Lava Gull,6930
White-throated Kingfisher,6930
Keel-billed Toucan,6930
Black-banded Barbet,6931
Western Marsh-harrier,6933
Scarlet-collared Flowerpecker,6933
Wilson's Warbler,6933
Hall's Babbler,6938
Fraser's Eagle-owl,6939
Toco Toucan,6940
Crested Hornero,6941
Streak-backed Canastero,6942
Golden-headed Manakin,6942
Saffron Toucanet,6943
Olive-headed Bulbul,6943
Black-faced Canary,6943
Salvin's Prion,6944
Diademed Plover,6944
New Caledonian Friarbird,6944
Bornean Brown Barbet,6946
Pomarine Jaeger,6948
Mistletoe Tyrannulet,6949
Green Shrike-vireo,6949
Long-tailed Paradise-whydah,6949
Secretarybird,6952
Brown-cheeked Bulbul,6952
Blue-backed Manakin,6954
Ash-winged Antwren,6955
Blyth's Reed-warbler,6955
Black-sided Robin,6957
Sunda Scops-owl,6958
Mangrove Fantail,6960
Geelvink Imperial-pigeon,6964
Moluccan Goshawk,6964
Grey-backed Shrike,6964
Jerdon's Bushlark,6964
Shore Plover,6965
Taiwan Thrush,6965
Flame-faced Tanager,6966
Indian Paradise-flycatcher,6967
Ruddy Crake,6969
Yellow-vented Warbler,6969
Rufous-tailed Palm-thrush,6969
St Vincent Tanager,6969
Black-crested Antshrike,6970
Streaked Spiderhunter,6970
Green-eared Barbet,6971
Lesser Elaenia,6971
St Lucia Warbler,6971
Chestnut-bellied Seed-Finch,6971
Striated Thornbill,6972
Arctic Loon,6973
Blue-capped Redstart,6973
