"","Sequence","species","Family1","Order1","Avibase.ID1","Total.individuals","Female","Male","Unknown","Complete.measures","Beak.Length_Culmen","Beak.Length_Nares","Beak.Width","Beak.Depth","Tarsus.Length","Wing.Length","Kipps.Distance","Secondary1","Hand.Wing.Index","Tail.Length","Mass","Mass.Source","Mass.Refs.Other","Inference","Traits.inferred","Reference.species","Habitat","Habitat.Density","Migration","Trophic.Level","Trophic.Niche","Primary.Lifestyle","Min.Latitude","Max.Latitude","Centroid.Latitude","Centroid.Longitude","Range.Size","result.taxonid","result.category","threatened","agriculture","invasive","residential","energy","transportation","resource_use","instrusion","nat_sys_modif","pollution","geological","climate_change","other"
"1643",8443,"Garrulax ferrarius","Leiotrichidae","Passeriformes","AVIBASE-C2DAFFFB",1,0,1,0,1,26.5,15.9,5.5,7.5,43.2,126,8.7,117.3,6.9,122,131.5,"Inferred",NA,"YES","Body Mass","Garrulax strepitans","Forest",1,1,"Carnivore","Invertivore","Terrestrial",11.69,12.19,11.97,103.57,1251.47,22734453,2,0,"1","0","0","0","0","1","0","0","0","0","0","0"
"1644",8435,"Garrulax milleti","Leiotrichidae","Passeriformes","AVIBASE-60FA71F5",5,2,3,0,4,27.7,15.9,5.6,8,41.5,125.7,9.6,116.1,7.7,120.6,112.5,"Inferred",NA,"YES","Body Mass","Garrulax maesi","Forest",1,1,"Carnivore","Invertivore","Terrestrial",11.4,16.21,14.07,107.83,24188.02,22715628,1,0,"1","0","1","0","0","1","0","0","0","0","1","0"
"1645",8434,"Garrulax palliatus","Leiotrichidae","Passeriformes","AVIBASE-0C83FC88",5,2,3,0,4,26.1,13.9,5.5,7.4,41.8,125.4,15.3,109.2,12.3,114.4,70,"Inferred",NA,"YES","Body Mass","Garrulax cinereifrons","Forest",1,1,"Omnivore","Invertivore","Insessorial",-5.13,6.35,2.46,108.92,129082.81,22715589,2,0,"0","0","0","0","0","1","0","0","0","0","0","0"
"1646",8430,"Garrulax rufifrons","Leiotrichidae","Passeriformes","AVIBASE-5B9161ED",4,1,2,1,4,26.9,14.5,5.9,7.4,41.5,130.8,12.4,118.3,9.5,126,101.5,"Updated_literature","Tritto (2019)","NO",NA,NA,"Forest",1,1,"Omnivore","Omnivore","Insessorial",-7.5,-6.24,-7.06,107.53,4771.68,22715592,5,1,"1","0","0","0","0","1","0","0","0","0","0","0"
"1647",8426,"Garrulax taewanus","Leiotrichidae","Passeriformes","AVIBASE-4E8B4445",5,2,3,0,4,23.4,15.2,5.1,7,35.5,93.5,5.6,87.8,6,106.4,62.8,"Dunning",NA,"NO",NA,NA,"Shrubland",1,1,"Carnivore","Invertivore","Terrestrial",21.9,25.3,23.8,121.08,23890.52,22734473,2,0,"1","1","1","0","0","0","0","0","0","0","0","0"
"1648",8403,"Kupeornis chapini","Leiotrichidae","Passeriformes","AVIBASE-722187E9",2,1,1,0,2,17.2,9.2,4,5,28.3,97,9.4,87.6,9.8,74,50,"EltonTraits_GenAvg",NA,"NO",NA,NA,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-4.22,2.57,-0.97,28.95,43946.99,22716673,1,0,"1","0","0","0","0","0","0","0","0","0","0","0"
"1649",8401,"Kupeornis gilberti","Leiotrichidae","Passeriformes","AVIBASE-AD7B6E81",5,2,3,0,4,20,10.3,4.4,5.4,31.6,106.4,9.1,96.1,8.6,75.2,64,"Updated_literature","Dunning (2021)","NO",NA,NA,"Forest",1,1,"Carnivore","Invertivore","Insessorial",4.77,6.6,5.27,9.63,1661.42,22716655,3,1,"1","0","0","0","0","1","0","1","0","0","0","0"
"1650",8402,"Kupeornis rufocinctus","Leiotrichidae","Passeriformes","AVIBASE-27E0131C",2,0,2,0,2,17.8,9.8,4.2,5.4,28.7,100.8,8.6,92.2,8.5,79,47,"Dunning",NA,"NO",NA,NA,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-5.2,0.32,-2.14,29.01,41401.32,22716664,4,1,"1","0","0","0","0","0","0","0","0","0","1","0"
"1651",8526,"Laniellus albonotatus","Leiotrichidae","Passeriformes","AVIBASE-B4B5F30E",4,2,2,0,4,19,10.6,4.9,6.3,25,86,12.9,73.1,14.9,107.8,45,"EltonTraits_Model",NA,"NO",NA,NA,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-7.49,-6.61,-7.07,107.19,2839.06,22716693,2,0,"1","0","0","0","0","1","0","1","0","0","0","0"
"1652",8525,"Laniellus langbianis","Leiotrichidae","Passeriformes","AVIBASE-8D9E3FCF",1,1,0,0,1,18.5,9.2,4.9,5.7,25.8,82,8.8,73.2,10.7,104,45,"EltonTraits_GenAvg",NA,"NO",NA,NA,"Forest",1,1,"Carnivore","Invertivore","Insessorial",11.61,14.63,12.04,108.33,1727.56,22716690,4,1,"1","0","0","0","1","1","0","1","0","0","1","0"
"1653",8506,"Leiothrix laurinae","Leiotrichidae","Passeriformes","AVIBASE-EDA24491",0,0,0,0,0,17.1,8.9,4.2,5.3,25,73.5,9.9,63,13.6,75.4,28.4,"DataFromSplit",NA,"YES","Beak Culmen; Beak Nares; Beak Width; Beak Depth; Tarsus Length; Wing Length; Kipp's Distance; Secondary1; Hand-Wing Index; Tail Length","Leiothrix argentauris","Forest",1,1,"Carnivore","Invertivore","Insessorial",-5.4,4.59,-1.24,101.17,57548,103878509,4,1,"0","0","0","0","0","1","0","0","0","0","0","0"
"1654",8512,"Liocichla bugunorum","Leiotrichidae","Passeriformes","AVIBASE-8D7B97E0",0,0,0,0,0,14.8,8.3,3.3,4.9,31.1,75.1,3.9,71.2,5.2,82.2,40,"EltonTraits_GenAvg",NA,"YES","Beak Culmen; Beak Nares; Beak Width; Beak Depth; Tarsus Length; Wing Length; Kipp's Distance; Secondary1; Hand-Wing Index; Tail Length","Liocichla omeiensis","Shrubland",2,1,"Omnivore","Invertivore","Insessorial",27.07,27.16,27.11,92.44,2.75,22734628,5,1,"0","0","0","0","1","1","1","1","0","0","0","0"
"1655",8513,"Liocichla omeiensis","Leiotrichidae","Passeriformes","AVIBASE-AB57523F",5,3,2,0,5,14.8,8.3,3.3,4.9,31.1,75.1,3.9,71.2,5.2,82.2,40.4,"EltonTraits_GenAvg",NA,"NO",NA,NA,"Forest",1,2,"Omnivore","Invertivore","Insessorial",27.76,29.75,28.73,103.55,8458.5,22715770,3,1,"1","0","0","0","0","1","1","0","0","0","0","0"
"1656",8497,"Montecincla cachinnans","Leiotrichidae","Passeriformes","AVIBASE-E39255D9",5,2,3,0,4,22.2,10.6,3.9,4.8,32.7,85.6,6.6,78.6,7.8,92.2,40.3,"Updated_literature","BoW","NO",NA,NA,"Forest",1,1,"Omnivore","Invertivore","Insessorial",10.89,11.54,11.31,76.61,879.17,103874076,4,1,"1","0","1","0","0","0","0","1","1","0","1","0"
"1657",8494,"Montecincla fairbanki","Leiotrichidae","Passeriformes","AVIBASE-7BF8790B",5,3,2,0,4,22.7,10.9,4.1,4.7,35.2,83,5.9,76.8,7.1,84,45.5,"Dunning",NA,"NO",NA,NA,"Forest",2,1,"Omnivore","Invertivore","Insessorial",9.15,10.52,10.02,77.24,989.68,103874452,2,0,"1","0","0","0","1","1","0","1","0","0","1","0"
"1658",8496,"Montecincla jerdoni","Leiotrichidae","Passeriformes","AVIBASE-F192C0CB",4,2,2,0,4,21.2,10.9,4.2,5,31.4,81.2,4.7,76.5,5.8,85.6,43.8,"Updated_literature","BoW","NO",NA,NA,"Forest",1,1,"Omnivore","Invertivore","Insessorial",11.37,11.96,11.6,76.03,193.56,103874145,4,1,"1","0","1","0","0","0","0","1","1","0","1","0"
"1659",8495,"Montecincla meridionalis","Leiotrichidae","Passeriformes","AVIBASE-9D9DBBDC",0,0,0,0,0,22.7,10.9,4.1,4.7,35.2,83,5.9,76.8,7.1,84,40.3,"DataFromSplit",NA,"YES","Beak Culmen; Beak Nares; Beak Width; Beak Depth; Tarsus Length; Wing Length; Kipp's Distance; Secondary1; Hand-Wing Index; Tail Length","Montecincla fairbanki","Forest",1,1,"Omnivore","Invertivore","Insessorial",8.37,8.82,8.52,77.36,163.39,103874754,3,1,"1","0","0","0","1","1","0","1","0","0","1","0"
"1660",8404,"Phyllanthus atripennis","Leiotrichidae","Passeriformes","AVIBASE-0179C599",4,1,3,0,4,26.3,15.2,5,7.8,36.4,118.8,8.8,109.9,7.4,92.2,85.6,"Dunning",NA,"NO",NA,NA,"Forest",1,1,"Carnivore","Invertivore","Generalist",4.87,13.48,8.4,-10.84,230594.3,103871177,3,1,"1","0","0","0","0","1","0","0","0","0","0","0"
"1661",8405,"Phyllanthus rubiginosus","Leiotrichidae","Passeriformes","AVIBASE-60C54BA1",0,0,0,0,0,26.3,15.2,5,7.8,36.4,118.8,8.8,109.9,7.4,92.2,85.6,"DataFromSplit",NA,"YES","Beak Culmen; Beak Nares; Beak Width; Beak Depth; Tarsus Length; Wing Length; Kipp's Distance; Secondary1; Hand-Wing Index; Tail Length","Phyllanthus atripennis","Forest",1,1,"Carnivore","Invertivore","Generalist",4.74,9.83,6.62,-1.59,216585.32,103871272,2,0,"1","0","0","0","0","1","0","0","0","0","0","0"
"1662",8483,"Trochalopteron morrisonianum","Leiotrichidae","Passeriformes","AVIBASE-AB9D580D",5,2,3,0,4,23.1,11.9,5.1,5.8,37.8,100.2,10.1,92,9.8,125.6,73.1,"Dunning",NA,"NO",NA,NA,"Forest",1,1,"Omnivore","Frugivore","Insessorial",22.4,24.85,23.82,121.12,13167.81,22715750,1,0,"0","0","0","0","0","0","0","0","0","0","1","0"
"1663",8491,"Trochalopteron ngoclinhense","Leiotrichidae","Passeriformes","AVIBASE-A37EB5E5",1,1,0,0,1,25,14.3,5.1,6.8,36.8,94,10.9,83.1,11.6,110,76.7,"EltonTraits_GenAvg",NA,"NO",NA,NA,"Forest",1,1,"Omnivore","Invertivore","Generalist",14.82,15.11,14.94,108.01,154.32,22728591,4,1,"1","0","0","0","0","1","0","0","0","0","0","0"
"1664",8493,"Trochalopteron yersini","Leiotrichidae","Passeriformes","AVIBASE-C798D901",5,3,2,0,4,25.6,12.4,4.3,6.3,37.8,102.6,7,95.7,6.8,110.8,78.6,"EltonTraits_GenAvg",NA,"NO",NA,NA,"Forest",1,1,"Carnivore","Invertivore","Insessorial",11.93,12.47,12.13,108.5,719.17,22715758,4,1,"1","0","0","0","0","1","0","0","0","0","1","0"
"1665",8421,"Turdoides hindei","Leiotrichidae","Passeriformes","AVIBASE-224B2B08",4,2,2,0,4,23.7,12.8,4.2,6.6,33.2,100.8,9.6,91.2,9.5,108.8,67.6,"Dunning",NA,"NO",NA,NA,"Shrubland",2,1,"Omnivore","Omnivore","Generalist",-1.54,0.38,-0.71,37.53,13807.07,22716480,3,1,"1","1","0","0","0","1","1","1","1","0","0","0"
"1666",7635,"Bradypterus bangwaensis","Locustellidae","Passeriformes","AVIBASE-AD3FBCA9",5,2,3,0,4,15.7,8,2.8,3.4,24.1,61.3,5.1,56,8.3,65.6,21,"Dunning",NA,"NO",NA,NA,"Forest",1,1,"Carnivore","Invertivore","Insessorial",4.13,7.45,6.19,10.67,6930.35,22724375,1,0,"1","0","0","0","0","1","0","0","0","0","0","0"
"1667",7634,"Bradypterus barratti","Locustellidae","Passeriformes","AVIBASE-6A8A9135",5,2,3,0,4,14.3,7.5,3,3.4,21.9,62.3,8,54.1,12.8,71.2,18.8,"Dunning",NA,"NO",NA,NA,"Forest",1,2,"Carnivore","Invertivore","Generalist",-33.78,-18.16,-28.28,29.67,227225.24,22714497,1,0,"0","0","0","0","0","0","0","0","0","0","1","0"
"1668",7627,"Bradypterus brunneus","Locustellidae","Passeriformes","AVIBASE-D9721DB9",5,2,3,0,4,11.8,6.5,2.6,3.1,19.1,49.9,4.3,45.8,8.6,81.2,14.2,"Dunning",NA,"NO",NA,NA,"Forest",1,1,"Carnivore","Invertivore","Generalist",-25,-13.58,-18.02,48.54,52379.86,22714564,1,0,"1","0","0","0","0","1","0","0","0","0","0","0"
"1669",7630,"Bradypterus grandis","Locustellidae","Passeriformes","AVIBASE-4761DFE7",1,0,1,0,1,15.4,9,3.1,4,24.8,66,6,60,9.1,82,18.5,"Dunning",NA,"NO",NA,NA,"Wetland",3,1,"Carnivore","Invertivore","Insessorial",-2.09,2.94,-0.94,11.92,12448.47,22714454,2,0,"1","0","0","0","0","1","0","0","0","0","0","0"
"1670",7629,"Bradypterus graueri","Locustellidae","Passeriformes","AVIBASE-1DC48058",3,0,1,2,3,12.4,7.7,3.3,3.8,24.2,57.5,6.6,50.9,11.5,70.7,17,"Dunning",NA,"NO",NA,NA,"Wetland",2,1,"Carnivore","Invertivore","Insessorial",-4.04,0,-1.61,29.18,15367.1,22714468,3,1,"1","0","0","1","0","1","0","0","0","0","1","0"
"1671",7628,"Bradypterus sylvaticus","Locustellidae","Passeriformes","AVIBASE-D4F0437E",4,2,1,1,4,14.4,8.1,2.7,3.1,19.2,57,8.3,48.7,14.5,56.8,21,"Updated_literature","Dunning (2021)","NO",NA,NA,"Forest",2,1,"Carnivore","Invertivore","Generalist",-34.21,-31.42,-33.43,24.28,8825.28,22714480,3,1,"0","0","0","0","0","1","0","1","0","0","1","0"
"1672",7658,"Elaphrornis palliseri","Locustellidae","Passeriformes","AVIBASE-592B6CCB",5,2,3,0,4,17.1,8.9,3,3.5,25.2,59.7,5.1,54,8.6,67.4,9,"Dunning",NA,"NO",NA,NA,"Forest",2,1,"Carnivore","Invertivore","Insessorial",6.69,7.6,7,80.78,3806.14,22714545,2,0,"1","0","0","0","0","1","0","0","0","0","1","0"
"1673",7614,"Locustella accentor","Locustellidae","Passeriformes","AVIBASE-50E2882A",5,2,3,0,4,14.8,8.8,3.3,3.4,22.8,58,6.2,51.3,10.8,61.2,19,"Inferred",NA,"YES","Body Mass","Locustella castanea","Forest",1,1,"Carnivore","Invertivore","Generalist",5.47,6.18,5.89,116.45,488.6,22714554,1,0,"0","0","0","0","0","0","0","0","0","0","1","0"
"1674",7611,"Locustella major","Locustellidae","Passeriformes","AVIBASE-0EB857AC",5,2,3,0,4,15.8,10.3,2.9,3,21.4,57.7,9.2,48.1,16.2,60.6,13.3,"Inferred",NA,"YES","Body Mass","Locustella naevia","Shrubland",3,2,"Carnivore","Invertivore","Generalist",32.98,38.85,35.68,76.52,72981.07,22714523,2,0,"1","0","0","0","0","1","0","0","0","0","0","0"
"1675",7623,"Locustella seebohmi","Locustellidae","Passeriformes","AVIBASE-E38055D6",2,1,1,0,2,13.6,7.4,3.1,3.2,21.8,53.5,8.2,45.2,15.2,62.5,11.3,"Dunning",NA,"NO",NA,NA,"Grassland",3,1,"Carnivore","Invertivore","Generalist",15.96,17.75,16.88,120.91,7104.37,22735054,1,0,"1","0","0","0","0","1","0","1","0","0","0","0"
"1676",7660,"Malia grata","Locustellidae","Passeriformes","AVIBASE-974B0A63",4,1,3,0,4,29.8,16.8,6,6.7,44.5,127.8,12.7,115.1,10,130.8,94.5,"EltonTraits_Model",NA,"NO",NA,NA,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-5.4,1.18,-1.92,120.6,43962.27,22713260,1,0,"0","0","0","0","0","0","0","0","0","0","1","0"
"1677",7650,"Megalurulus grosvenori","Locustellidae","Passeriformes","AVIBASE-9B658528",1,1,0,0,1,20,11.5,4.3,4.5,31.4,67.5,10,57.5,14.8,56.6,54,"EltonTraits_Model",NA,"NO",NA,NA,NA,1,1,"Carnivore","Invertivore","Terrestrial",-6.01,-5.11,-5.48,151.17,2381.31,22715529,3,1,"0","1","0","0","0","1","0","0","0","0","0","0"
"1678",7651,"Megalurulus llaneae","Locustellidae","Passeriformes","AVIBASE-62B8ED27",1,0,0,1,1,18.2,10.9,4.2,4.1,23.2,69.5,5.5,64,7.9,61,25.5,"Dunning",NA,"NO",NA,NA,"Forest",1,1,"Carnivore","Invertivore","Terrestrial",-6.32,-5.73,-6.03,155.18,814.06,22715535,2,0,"0","1","0","0","0","0","0","0","0","0","0","0"
"1679",7649,"Megalurulus mariae","Locustellidae","Passeriformes","AVIBASE-B67CE90E",5,2,3,0,4,18.2,9.9,3.2,4.1,24.7,69,9,58.8,13.2,93.4,25,"Dunning",NA,"NO",NA,NA,"Shrubland",2,1,"Carnivore","Invertivore","Terrestrial",-22.4,-20.09,-21.33,165.48,16389.77,22715525,1,0,"0","1","0","0","0","0","0","1","0","0","0","0"
"1680",7655,"Megalurulus rufus","Locustellidae","Passeriformes","AVIBASE-B211BC0D",2,0,1,1,2,19.1,9.8,4.2,3.9,30.1,73.8,7.8,66,10.6,77.5,26,"EltonTraits_Model",NA,"NO",NA,NA,"Forest",1,1,"Carnivore","Invertivore","Terrestrial",-18.28,-17.35,-17.87,178,8590.66,22715555,4,1,"1","1","0","1","0","1","0","0","0","0","0","0"
"1681",7652,"Megalurulus turipavae","Locustellidae","Passeriformes","AVIBASE-7742FBED",0,0,0,0,0,18.4,11.5,3.7,4.3,26.1,63.2,6.8,56.4,10.8,63.2,36,"DataFromSplit",NA,"YES","Beak Culmen; Beak Nares; Beak Width; Beak Depth; Tarsus Length; Wing Length; Kipp's Distance; Secondary1; Hand-Wing Index; Tail Length","Megalurulus whitneyi","Forest",1,1,"Carnivore","Invertivore","Terrestrial",-9.84,-9.61,-9.72,160.16,455.93,103798488,2,0,"0","1","0","0","0","0","0","0","0","0","1","0"
"1682",7653,"Megalurulus whitneyi","Locustellidae","Passeriformes","AVIBASE-582FE962",4,3,1,0,4,18.4,11.5,3.7,4.3,26.1,63.2,6.8,56.4,10.8,63.2,36,"Dunning",NA,"NO",NA,NA,"Forest",1,1,"Carnivore","Invertivore","Terrestrial",-15.48,-14.78,-15.2,166.72,542.62,103798480,1,0,"0","1","0","0","0","0","0","0","0","0","1","0"
"1683",7648,"Poodytes albolimbatus","Locustellidae","Passeriformes","AVIBASE-EF8973E3",1,0,1,0,1,17.4,10.6,3.4,3.3,23.4,57.5,5.5,52,9.6,59,14,"EltonTraits_Model",NA,"NO",NA,NA,"Wetland",3,1,"Carnivore","Invertivore","Generalist",-9.16,-7.52,-8.63,140.94,2389.39,22715497,3,1,"1","1","0","0","0","0","0","1","0","0","0","0"
"1684",7645,"Poodytes caudatus","Locustellidae","Passeriformes","AVIBASE-462CF36B",0,0,0,0,0,17.5,9.6,3.5,4.3,22.4,68.2,8.7,59.6,12.7,75,25.2,"DataFromSplit",NA,"YES","Beak Culmen; Beak Nares; Beak Width; Beak Depth; Tarsus Length; Wing Length; Kipp's Distance; Secondary1; Hand-Wing Index; Tail Length","Poodytes punctatus","Shrubland",2,1,"Carnivore","Invertivore","Generalist",-48.02,-48,-48.01,166.56,2.58,103798418,3,1,"0","1","0","0","0","0","0","0","0","0","0","0"
"1685",7661,"Robsonius rabori","Locustellidae","Passeriformes","AVIBASE-A06552F5",0,0,0,0,0,22.2,13.2,4.2,5.3,32.6,86.5,5.2,83.8,5.8,69,61,"Dunning",NA,"YES","Beak Culmen; Beak Nares; Beak Width; Beak Depth; Tarsus Length; Wing Length; Kipp's Distance; Secondary1; Hand-Wing Index; Tail Length","Robsonius thompsoni","Forest",1,1,"Carnivore","Invertivore","Terrestrial",17.64,18.65,18.16,121.03,5360.94,103798817,3,1,"0","0","0","0","0","1","0","0","0","0","0","0"
"1686",7663,"Robsonius sorsogonensis","Locustellidae","Passeriformes","AVIBASE-31259EA5",2,0,1,1,2,22.6,12.3,4.6,5.5,31.4,79.2,5.8,73.5,7.2,72.5,61,"Dunning",NA,"NO",NA,NA,"Forest",1,1,"Carnivore","Invertivore","Terrestrial",12.54,14.82,13.72,122.96,13027.3,22735664,2,0,"1","0","0","0","0","1","0","0","0","0","0","0"
"1687",7662,"Robsonius thompsoni","Locustellidae","Passeriformes","AVIBASE-A071F50B",2,1,1,0,1,22.2,13.2,4.2,5.3,32.6,86.5,5.2,83.8,5.8,69,61,"DataFromSplit",NA,"NO",NA,NA,"Forest",1,1,"Carnivore","Invertivore","Terrestrial",15.36,18.38,16.72,121.78,17448.96,103799569,1,0,"0","0","0","0","0","1","0","0","0","0","0","0"
"1688",7625,"Schoenicola platyurus","Locustellidae","Passeriformes","AVIBASE-63CBD04F",5,2,3,0,4,13.6,7.2,3.1,3.9,21.6,64.3,11,53.4,17,70.4,20,"Updated_literature","BoW","NO",NA,NA,"Shrubland",3,1,"Carnivore","Invertivore","Terrestrial",8.27,21.18,14.99,75.27,39801.45,22715577,3,1,"1","1","1","0","0","0","0","0","0","0","0","0"
"1689",7365,"Cryptillas victorini","Macrosphenidae","Passeriformes","AVIBASE-E3C55435",4,0,1,3,4,13.9,7,2.5,3.1,20.8,52,3.1,48.9,6,72.1,10,"Dunning",NA,"NO",NA,NA,"Shrubland",2,1,"Carnivore","Invertivore","Terrestrial",-34.83,-32.05,-33.64,21.4,78210.99,22714510,1,0,"0","0","0","0","0","0","0","0","0","0","1","0"
"1690",7372,"Macrosphenus pulitzeri","Macrosphenidae","Passeriformes","AVIBASE-AD967279",1,1,0,0,1,17.7,10,3.9,3.7,23.2,60,3.2,56.8,5.3,67.9,11.7,"EltonTraits_Model",NA,"NO",NA,NA,"Woodland",1,1,"Carnivore","Invertivore","Insessorial",-14.18,-10.79,-12.46,13.86,5725.09,22715162,4,1,"1","0","0","0","0","0","0","1","0","0","0","0"
"1691",7367,"Sphenoeacus afer","Macrosphenidae","Passeriformes","AVIBASE-8EE724E4",5,2,3,0,4,17.3,8.9,3.3,4.8,22.5,66.2,5.7,60.6,8.6,98.8,30.4,"Dunning",NA,"NO",NA,NA,"Shrubland",3,1,"Carnivore","Invertivore","Insessorial",-34.84,-17.41,-28.46,27.83,430218.37,22714647,1,0,"0","0","0","0","0","0","0","0","0","0","1","0"
"1692",7363,"Sylvietta chapini","Macrosphenidae","Passeriformes","AVIBASE-1D1CA9F7",0,0,0,0,0,11.7,6.4,2.6,2.9,20.2,59.3,5.1,55,8.4,23.5,11.3,"DataFromSplit",NA,"YES","Beak Culmen; Beak Nares; Beak Width; Beak Depth; Tarsus Length; Wing Length; Kipp's Distance; Secondary1; Hand-Wing Index; Tail Length","Sylvietta leucophrys","Forest",2,1,"Carnivore","Invertivore","Insessorial",1.67,2.43,2.06,30.7,4104.72,22715107,5,1,"1","0","0","0","0","1","0","0","0","0","0","0"
"1693",7357,"Sylvietta philippae","Macrosphenidae","Passeriformes","AVIBASE-0B44E704",2,2,0,0,2,10.8,6.2,2.3,3,16,52,3.5,48.5,6.8,22,8.6,"Dunning",NA,"NO",NA,NA,"Shrubland",2,1,"Carnivore","Invertivore","Insessorial",3.19,9.59,6.26,45.23,206306.37,22715121,0,0,"1","0","0","0","0","1","0","0","0","0","0","0"
"1694",6651,"Chlorophoneus kupeensis","Malaconotidae","Passeriformes","AVIBASE-456567FF",2,1,1,0,2,26.1,14.9,6.6,8.6,29.4,97.5,9.9,87.7,10.1,78.5,34.8,"Inferred",NA,"YES","Body Mass","Chlorophoneus nigrifrons","Forest",1,1,"Carnivore","Invertivore","Insessorial",4.78,6.47,5.5,9.52,586.4,22707678,4,1,"1","0","0","0","0","1","0","0","0","0","1","0"
"1695",6654,"Chlorophoneus olivaceus","Malaconotidae","Passeriformes","AVIBASE-89A9E67C",10,2,8,0,4,20,10.6,5.5,6.5,25.9,82.5,9.1,73.4,11.1,78.8,33.6,"Dunning",NA,"NO",NA,NA,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-34.48,-14.13,-27.84,29.77,332431.69,22707656,1,0,"0","0","0","0","0","0","0","0","0","0","1","0"
"1696",6664,"Laniarius amboimensis","Malaconotidae","Passeriformes","AVIBASE-EB2CB5F5",4,2,2,0,4,20.4,12.1,4.3,7.4,28.6,75.2,4.6,70.6,6.1,78,45.9,"EltonTraits_GenAvg",NA,"NO",NA,NA,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-12.18,-10.54,-11.38,14.24,2924.07,22707540,4,1,"1","0","0","0","1","1","0","0","0","0","1","0"
"1697",6663,"Laniarius brauni","Malaconotidae","Passeriformes","AVIBASE-EDE3A983",6,3,3,0,4,24,13.1,6,8.3,31.6,90.6,6.5,83.7,7.6,85.3,54.3,"Dunning",NA,"NO",NA,NA,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-8.49,-8.14,-8.29,15.26,592.14,22707532,4,1,"1","0","0","0","0","1","0","0","0","0","1","0"
"1698",6669,"Laniarius ferrugineus","Malaconotidae","Passeriformes","AVIBASE-2849059D",16,2,14,0,4,26.5,14.4,6.5,8.7,36.4,95.6,7.3,88.3,7.6,89.1,46.8,"Dunning",NA,"NO",NA,NA,"Woodland",2,1,"Carnivore","Invertivore","Insessorial",-34.84,-18.79,-27.1,29.41,721209.79,22707571,1,0,"0","0","0","0","0","0","0","0","0","0","1","0"
"1699",6675,"Laniarius mufumbiri","Malaconotidae","Passeriformes","AVIBASE-1E5D636D",8,3,4,1,3,23.7,12.6,5.5,6.7,32.3,89.8,6.4,83.3,7.2,80.5,41.5,"Dunning",NA,"NO",NA,NA,"Wetland",2,1,"Carnivore","Invertivore","Insessorial",-3.5,3.04,-0.15,31.65,98961.39,22707593,2,0,"1","0","0","0","0","1","0","1","1","0","0","0"
"1700",6638,"Malaconotus alius","Malaconotidae","Passeriformes","AVIBASE-9941D6E1",3,0,3,0,1,32,17.6,8.8,11.6,31.9,104,12.4,91.6,11.9,98.7,76.7,"Inferred",NA,"YES","Body Mass","Malaconotus cruentus","Forest",1,1,"Carnivore","Invertivore","Insessorial",-7.01,-6.83,-6.91,37.68,83.69,22707747,4,1,"1","1","0","0","0","1","0","0","0","0","1","0"
"1701",6637,"Malaconotus gladiator","Malaconotidae","Passeriformes","AVIBASE-5C543B0A",4,0,4,0,4,34.4,19.5,7.9,13.4,34.9,118.6,14,104.6,11.8,116.6,99,"Dunning",NA,"NO",NA,NA,"Forest",1,1,"Carnivore","Invertivore","Insessorial",4.07,6.63,5.67,10.09,7161.52,22707728,3,1,"1","0","0","0","0","1","0","0","0","0","0","0"
"1702",6636,"Malaconotus lagdeni","Malaconotidae","Passeriformes","AVIBASE-ADFACA26",4,1,2,1,4,30.9,18,8.4,13.2,33.1,109.8,9.1,100.7,8.3,110.8,92.3,"Dunning",NA,"NO",NA,NA,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-4.15,8.68,5.75,-3.03,338592.2,22707722,2,0,"1","0","0","1","0","1","0","0","0","0","0","0"
"1703",6635,"Malaconotus monteiri","Malaconotidae","Passeriformes","AVIBASE-AE3EFAF9",3,2,1,0,3,34.5,18.5,8.5,13,33.5,113.7,12.5,101.2,11,112,81.9,"EltonTraits_GenAvg",NA,"NO",NA,NA,"Forest",1,1,"Carnivore","Vertivore","Insessorial",-12.22,-8.23,-9.67,14.35,25347.84,22707741,2,0,"1","0","0","0","0","0","0","0","0","0","0","0"
"1704",6648,"Tchagra tchagra","Malaconotidae","Passeriformes","AVIBASE-2507F6F4",8,1,7,0,4,26.9,16,5.7,7.6,29.1,79.3,4.6,74.7,5.8,86.8,50.3,"Dunning",NA,"NO",NA,NA,"Shrubland",2,1,"Carnivore","Invertivore","Terrestrial",-34.84,-23.93,-31.33,26.94,251680.9,22707514,1,0,"0","0","0","0","0","0","0","0","0","0","1","0"
"1705",5957,"Amytornis dorotheae","Maluridae","Passeriformes","AVIBASE-715A8FDD",6,3,3,0,4,14.8,7.8,3.4,4.9,22.4,61,5.8,54.8,9.5,82.8,23.2,"Dunning",NA,"NO",NA,NA,"Rock",3,1,"Omnivore","Omnivore","Terrestrial",-21.1,-17.05,-19.32,138.83,74551.91,22703786,3,1,"0","1","0","1","0","0","0","1","0","0","1","0"
